# Table name/description: "Top500 Pro (ALL CHIS) B<40"
# Number of dimensions: 3
# For each dimension, 1 to 3: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: 0.0 360.0 45 true
#   x2: 0.0 360.0 45 true
#   x3: 0.0 360.0 45 true
# List of table coordinates and values. (Value is last number on each line.)
4.0 4.0 4.0 0.006911626055174726
4.0 4.0 12.0 0.004093606016847757
4.0 4.0 20.0 0.0013918775578436113
4.0 4.0 28.0 2.6736678044229385E-4
4.0 4.0 36.0 6.986795744555842E-5
4.0 4.0 44.0 2.3798669806931204E-5
4.0 4.0 52.0 9.087607854530048E-6
4.0 4.0 60.0 2.384133740708922E-6
4.0 4.0 68.0 1.4117111019039163E-7
4.0 4.0 76.0 0.0
4.0 4.0 84.0 0.0
4.0 4.0 92.0 0.0
4.0 4.0 100.0 0.0
4.0 4.0 108.0 0.0
4.0 4.0 116.0 0.0
4.0 4.0 124.0 0.0
4.0 4.0 132.0 0.0
4.0 4.0 140.0 0.0
4.0 4.0 148.0 0.0
4.0 4.0 156.0 0.0
4.0 4.0 164.0 0.0
4.0 4.0 172.0 0.0
4.0 4.0 180.0 0.0
4.0 4.0 188.0 0.0
4.0 4.0 196.0 0.0
4.0 4.0 204.0 0.0
4.0 4.0 212.0 0.0
4.0 4.0 220.0 0.0
4.0 4.0 228.0 0.0
4.0 4.0 236.0 0.0
4.0 4.0 244.0 0.0
4.0 4.0 252.0 0.0
4.0 4.0 260.0 0.0
4.0 4.0 268.0 0.0
4.0 4.0 276.0 0.0
4.0 4.0 284.0 0.0
4.0 4.0 292.0 2.28177997037764E-7
4.0 4.0 300.0 2.580457591765233E-6
4.0 4.0 308.0 2.2598671139475537E-5
4.0 4.0 316.0 1.6370683840831172E-4
4.0 4.0 324.0 6.931788903346399E-4
4.0 4.0 332.0 0.0020008180125262783
4.0 4.0 340.0 0.004502159445858616
4.0 4.0 348.0 0.007218342198356125
4.0 4.0 356.0 0.00820458166010302
4.0 12.0 4.0 0.003935822498823232
4.0 12.0 12.0 0.0014709493034329457
4.0 12.0 20.0 2.153976131723794E-4
4.0 12.0 28.0 4.104418232920459E-5
4.0 12.0 36.0 1.5422300266697454E-5
4.0 12.0 44.0 6.477120590291928E-6
4.0 12.0 52.0 2.1164511003142188E-6
4.0 12.0 60.0 2.2962398027407508E-7
4.0 12.0 68.0 0.0
4.0 12.0 76.0 0.0
4.0 12.0 84.0 0.0
4.0 12.0 92.0 0.0
4.0 12.0 100.0 0.0
4.0 12.0 108.0 0.0
4.0 12.0 116.0 0.0
4.0 12.0 124.0 0.0
4.0 12.0 132.0 0.0
4.0 12.0 140.0 0.0
4.0 12.0 148.0 0.0
4.0 12.0 156.0 0.0
4.0 12.0 164.0 0.0
4.0 12.0 172.0 0.0
4.0 12.0 180.0 0.0
4.0 12.0 188.0 0.0
4.0 12.0 196.0 0.0
4.0 12.0 204.0 0.0
4.0 12.0 212.0 0.0
4.0 12.0 220.0 0.0
4.0 12.0 228.0 0.0
4.0 12.0 236.0 0.0
4.0 12.0 244.0 0.0
4.0 12.0 252.0 0.0
4.0 12.0 260.0 0.0
4.0 12.0 268.0 0.0
4.0 12.0 276.0 0.0
4.0 12.0 284.0 0.0
4.0 12.0 292.0 4.2436828914757524E-7
4.0 12.0 300.0 6.343328637929195E-6
4.0 12.0 308.0 7.799816442806274E-5
4.0 12.0 316.0 4.0666116389769316E-4
4.0 12.0 324.0 0.0014044858349511141
4.0 12.0 332.0 0.0034329949965042645
4.0 12.0 340.0 0.005931785785820869
4.0 12.0 348.0 0.007216431133822367
4.0 12.0 356.0 0.006349402307518439
4.0 20.0 4.0 0.0011264502649121525
4.0 20.0 12.0 1.4378135317589667E-4
4.0 20.0 20.0 1.8485857710357203E-5
4.0 20.0 28.0 6.201295032565377E-6
4.0 20.0 36.0 2.716107795432005E-6
4.0 20.0 44.0 1.3824662931464197E-6
4.0 20.0 52.0 3.2791309866625504E-7
4.0 20.0 60.0 0.0
4.0 20.0 68.0 0.0
4.0 20.0 76.0 0.0
4.0 20.0 84.0 0.0
4.0 20.0 92.0 0.0
4.0 20.0 100.0 0.0
4.0 20.0 108.0 0.0
4.0 20.0 116.0 0.0
4.0 20.0 124.0 0.0
4.0 20.0 132.0 0.0
4.0 20.0 140.0 0.0
4.0 20.0 148.0 0.0
4.0 20.0 156.0 0.0
4.0 20.0 164.0 0.0
4.0 20.0 172.0 0.0
4.0 20.0 180.0 0.0
4.0 20.0 188.0 0.0
4.0 20.0 196.0 0.0
4.0 20.0 204.0 0.0
4.0 20.0 212.0 0.0
4.0 20.0 220.0 0.0
4.0 20.0 228.0 0.0
4.0 20.0 236.0 0.0
4.0 20.0 244.0 0.0
4.0 20.0 252.0 0.0
4.0 20.0 260.0 0.0
4.0 20.0 268.0 0.0
4.0 20.0 276.0 0.0
4.0 20.0 284.0 0.0
4.0 20.0 292.0 7.237906422592036E-7
4.0 20.0 300.0 2.7227394852674075E-5
4.0 20.0 308.0 2.2012549414091628E-4
4.0 20.0 316.0 7.872475485404316E-4
4.0 20.0 324.0 0.0021809913123080225
4.0 20.0 332.0 0.004281379329699833
4.0 20.0 340.0 0.00554091941990015
4.0 20.0 348.0 0.004952461418260148
4.0 20.0 356.0 0.003069252263790239
4.0 28.0 4.0 3.583404027373617E-5
4.0 28.0 12.0 8.755247766544916E-6
4.0 28.0 20.0 3.043926911514843E-6
4.0 28.0 28.0 1.142351023532371E-6
4.0 28.0 36.0 7.677025969362462E-7
4.0 28.0 44.0 2.893546039098497E-7
4.0 28.0 52.0 5.894296576908922E-9
4.0 28.0 60.0 0.0
4.0 28.0 68.0 0.0
4.0 28.0 76.0 0.0
4.0 28.0 84.0 0.0
4.0 28.0 92.0 0.0
4.0 28.0 100.0 0.0
4.0 28.0 108.0 0.0
4.0 28.0 116.0 0.0
4.0 28.0 124.0 0.0
4.0 28.0 132.0 0.0
4.0 28.0 140.0 0.0
4.0 28.0 148.0 0.0
4.0 28.0 156.0 0.0
4.0 28.0 164.0 0.0
4.0 28.0 172.0 0.0
4.0 28.0 180.0 0.0
4.0 28.0 188.0 0.0
4.0 28.0 196.0 0.0
4.0 28.0 204.0 0.0
4.0 28.0 212.0 0.0
4.0 28.0 220.0 0.0
4.0 28.0 228.0 0.0
4.0 28.0 236.0 0.0
4.0 28.0 244.0 0.0
4.0 28.0 252.0 0.0
4.0 28.0 260.0 0.0
4.0 28.0 268.0 0.0
4.0 28.0 276.0 0.0
4.0 28.0 284.0 3.992873628311412E-9
4.0 28.0 292.0 5.095997723764059E-6
4.0 28.0 300.0 6.194853822823006E-5
4.0 28.0 308.0 3.584813824939229E-4
4.0 28.0 316.0 0.0010608083408920807
4.0 28.0 324.0 0.0022745240305964867
4.0 28.0 332.0 0.003167455513158814
4.0 28.0 340.0 0.0028770312726893563
4.0 28.0 348.0 0.0016596236118522549
4.0 28.0 356.0 4.937541420133353E-4
4.0 36.0 4.0 7.855660251259452E-7
4.0 36.0 12.0 2.3061312376508592E-7
4.0 36.0 20.0 1.7499375760515878E-7
4.0 36.0 28.0 1.5441976908179134E-7
4.0 36.0 36.0 4.951981884387259E-8
4.0 36.0 44.0 0.0
4.0 36.0 52.0 0.0
4.0 36.0 60.0 0.0
4.0 36.0 68.0 0.0
4.0 36.0 76.0 0.0
4.0 36.0 84.0 0.0
4.0 36.0 92.0 0.0
4.0 36.0 100.0 0.0
4.0 36.0 108.0 0.0
4.0 36.0 116.0 0.0
4.0 36.0 124.0 0.0
4.0 36.0 132.0 0.0
4.0 36.0 140.0 0.0
4.0 36.0 148.0 0.0
4.0 36.0 156.0 0.0
4.0 36.0 164.0 0.0
4.0 36.0 172.0 0.0
4.0 36.0 180.0 0.0
4.0 36.0 188.0 0.0
4.0 36.0 196.0 0.0
4.0 36.0 204.0 0.0
4.0 36.0 212.0 0.0
4.0 36.0 220.0 0.0
4.0 36.0 228.0 0.0
4.0 36.0 236.0 0.0
4.0 36.0 244.0 0.0
4.0 36.0 252.0 0.0
4.0 36.0 260.0 0.0
4.0 36.0 268.0 0.0
4.0 36.0 276.0 0.0
4.0 36.0 284.0 3.254857509279139E-7
4.0 36.0 292.0 8.570719884141469E-6
4.0 36.0 300.0 6.810867691231858E-5
4.0 36.0 308.0 3.131184318751884E-4
4.0 36.0 316.0 8.017080706507733E-4
4.0 36.0 324.0 0.0012197322474414509
4.0 36.0 332.0 9.9603629784157E-4
4.0 36.0 340.0 4.310781837236049E-4
4.0 36.0 348.0 8.343363211983763E-5
4.0 36.0 356.0 1.6830508447155334E-6
4.0 44.0 4.0 0.0
4.0 44.0 12.0 0.0
4.0 44.0 20.0 0.0
4.0 44.0 28.0 0.0
4.0 44.0 36.0 0.0
4.0 44.0 44.0 0.0
4.0 44.0 52.0 0.0
4.0 44.0 60.0 0.0
4.0 44.0 68.0 0.0
4.0 44.0 76.0 0.0
4.0 44.0 84.0 0.0
4.0 44.0 92.0 0.0
4.0 44.0 100.0 0.0
4.0 44.0 108.0 0.0
