# Table name/description: "Top500 Tyr and Phe B<40"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: 0.0 360.0 72 true
#   x2: 0.0 180.0 36 true
# List of table coordinates and values. (Value is last number on each line.)
2.5 2.5 0.0
2.5 7.5 0.0
2.5 12.5 0.0
2.5 17.5 7.056356818660017E-8
2.5 22.5 1.3783248162372564E-5
2.5 27.5 4.77955760275028E-5
2.5 32.5 9.920547421422141E-5
2.5 37.5 1.6598378421529887E-4
2.5 42.5 2.4337789463443297E-4
2.5 47.5 3.265606502519576E-4
2.5 52.5 4.1180087577063064E-4
2.5 57.5 5.027165230945433E-4
2.5 62.5 5.923365331694142E-4
2.5 67.5 6.81406497992345E-4
2.5 72.5 7.58762552250359E-4
2.5 77.5 8.001437508446096E-4
2.5 82.5 8.17651002920866E-4
2.5 87.5 8.2915707543967E-4
2.5 92.5 8.182131414988721E-4
2.5 97.5 7.676835470143339E-4
2.5 102.5 6.849252197444014E-4
2.5 107.5 5.863425138486514E-4
2.5 112.5 4.790981597927034E-4
2.5 117.5 3.8900933333626734E-4
2.5 122.5 3.081376025011976E-4
2.5 127.5 2.4080060802203414E-4
2.5 132.5 1.6906880229022018E-4
2.5 137.5 9.894197404394672E-5
2.5 142.5 4.494913427741334E-5
2.5 147.5 1.5128371885719137E-5
2.5 152.5 1.2132045243901883E-6
2.5 157.5 1.459722790318363E-6
2.5 162.5 1.8189962764375496E-6
2.5 167.5 1.062491294687117E-6
2.5 172.5 7.07090299804618E-8
2.5 177.5 0.0
7.5 2.5 0.0
7.5 7.5 0.0
7.5 12.5 0.0
7.5 17.5 7.121647033932175E-6
7.5 22.5 4.625701389522742E-5
7.5 27.5 1.108707364126202E-4
7.5 32.5 1.9356271742663396E-4
7.5 37.5 2.9842246123940253E-4
7.5 42.5 4.3725141666494174E-4
7.5 47.5 6.049870114551711E-4
7.5 52.5 7.685287319250095E-4
7.5 57.5 9.297463022208237E-4
7.5 62.5 0.0011096994650942325
7.5 67.5 0.0012988981795576035
7.5 72.5 0.0014355498715512096
7.5 77.5 0.0014915928915907913
7.5 82.5 0.0014952870055104789
7.5 87.5 0.0014695599272261516
7.5 92.5 0.0014112783209350923
7.5 97.5 0.0012755328350537148
7.5 102.5 0.001086761063259786
7.5 107.5 8.721419816999372E-4
7.5 112.5 6.772662465251546E-4
7.5 117.5 5.023822820347787E-4
7.5 122.5 3.710288653106759E-4
7.5 127.5 2.7419702004373984E-4
7.5 132.5 1.9682267469136753E-4
7.5 137.5 1.3402277893682517E-4
7.5 142.5 8.17905362860474E-5
7.5 147.5 3.820221907243632E-5
7.5 152.5 9.23078000825115E-6
7.5 157.5 0.0
7.5 162.5 0.0
7.5 167.5 0.0
7.5 172.5 0.0
7.5 177.5 0.0
12.5 2.5 0.0
12.5 7.5 0.0
12.5 12.5 1.7329500132438087E-6
12.5 17.5 3.429375298567976E-5
12.5 22.5 1.045890396655962E-4
12.5 27.5 2.0290516286073572E-4
12.5 32.5 3.3963678937758786E-4
12.5 37.5 5.232872285375162E-4
12.5 42.5 7.662963413495018E-4
12.5 47.5 0.0010255952257975838
12.5 52.5 0.0013193568594465532
12.5 57.5 0.0016708845344210117
12.5 62.5 0.002096645371684085
12.5 67.5 0.002462231961931264
12.5 72.5 0.0026711136542547347
12.5 77.5 0.00271020625112547
12.5 82.5 0.0026466754760079655
12.5 87.5 0.00252757807300448
12.5 92.5 0.002394648096284977
12.5 97.5 0.0021988388916537936
12.5 102.5 0.001904466513914173
12.5 107.5 0.0015365792175818693
12.5 112.5 0.0011687321905607692
12.5 117.5 8.498037794937301E-4
12.5 122.5 5.946872727449556E-4
12.5 127.5 4.025219746645135E-4
12.5 132.5 2.736527723825255E-4
12.5 137.5 1.8776588708222875E-4
12.5 142.5 1.2257088824818742E-4
12.5 147.5 6.541042625494022E-5
12.5 152.5 2.3124260028754457E-5
12.5 157.5 1.774257570450438E-6
12.5 162.5 0.0
12.5 167.5 0.0
12.5 172.5 0.0
12.5 177.5 0.0
17.5 2.5 8.43592498561426E-6
17.5 7.5 6.615379640898497E-6
17.5 12.5 2.0891784044321323E-5
17.5 17.5 7.93558393910864E-5
17.5 22.5 1.7694627140265066E-4
17.5 27.5 3.2038492643505215E-4
17.5 32.5 5.206425991697807E-4
17.5 37.5 8.006390437204726E-4
17.5 42.5 0.0011464239919005252
17.5 47.5 0.0015666420117360338
17.5 52.5 0.0021323535230600137
17.5 57.5 0.002906869648828531
17.5 62.5 0.003697393488461014
17.5 67.5 0.004280103745632512
17.5 72.5 0.004565518159101462
17.5 77.5 0.0045945587966324565
17.5 82.5 0.004393887931885831
17.5 87.5 0.004056857720954064
17.5 92.5 0.0037251401943113284
17.5 97.5 0.0034004978444926877
17.5 102.5 0.0029976915858436425
17.5 107.5 0.0024876539078000593
17.5 112.5 0.001921958880419154
17.5 117.5 0.001416276751965494
17.5 122.5 9.822349044871443E-4
17.5 127.5 6.507960072337742E-4
17.5 132.5 4.156365627607555E-4
17.5 137.5 2.580838679324697E-4
17.5 142.5 1.6101827915434197E-4
17.5 147.5 9.120224996584456E-5
17.5 152.5 3.804620123758812E-5
17.5 157.5 7.0238398297724E-6
17.5 162.5 3.237819858638906E-6
17.5 167.5 6.7844371202562755E-6
17.5 172.5 9.019655030681817E-6
17.5 177.5 9.355967303855632E-6
22.5 2.5 6.376583473365607E-5
22.5 7.5 6.658961061641383E-5
22.5 12.5 8.874359334876426E-5
22.5 17.5 1.553529595397852E-4
