# Table name/description: "Top500 Asp B<40"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: 0.0 360.0 72 true
#   x2: 0.0 180.0 36 true
# List of table coordinates and values. (Value is last number on each line.)
2.5 2.5 9.818747150761439E-5
2.5 7.5 1.1402997921843324E-4
2.5 12.5 1.334416711688648E-4
2.5 17.5 1.5346075871801226E-4
2.5 22.5 1.7602939468550476E-4
2.5 27.5 1.9739117836819724E-4
2.5 32.5 2.1461263028926735E-4
2.5 37.5 2.2863291042269835E-4
2.5 42.5 2.323698473906271E-4
2.5 47.5 2.2036438702855254E-4
2.5 52.5 1.9701708437564703E-4
2.5 57.5 1.6738637579773432E-4
2.5 62.5 1.342791939410037E-4
2.5 67.5 1.1848069583313432E-4
2.5 72.5 1.3830901233316767E-4
2.5 77.5 1.9252905506946408E-4
2.5 82.5 2.67542384604279E-4
2.5 87.5 3.4525202254751355E-4
2.5 92.5 4.2096815956351173E-4
2.5 97.5 4.851711961756829E-4
2.5 102.5 5.267961744255704E-4
2.5 107.5 5.405681484892194E-4
2.5 112.5 5.10972007828367E-4
2.5 117.5 4.3608795131168306E-4
2.5 122.5 3.2756147956574836E-4
2.5 127.5 2.0791700739268096E-4
2.5 132.5 1.0754759976217763E-4
2.5 137.5 3.9009460302740956E-5
2.5 142.5 5.398942628933536E-6
2.5 147.5 0.0
2.5 152.5 0.0
2.5 157.5 0.0
2.5 162.5 4.347478680078422E-6
2.5 167.5 2.317555208082663E-5
2.5 172.5 5.007163408901371E-5
2.5 177.5 7.717516413765954E-5
7.5 2.5 2.286684414456827E-4
7.5 7.5 2.724260581092059E-4
7.5 12.5 3.06951439657256E-4
7.5 17.5 3.3023837040508763E-4
7.5 22.5 3.369350989415326E-4
7.5 27.5 3.300043715076568E-4
7.5 32.5 3.2287540032775963E-4
7.5 37.5 3.224213491097497E-4
7.5 42.5 3.261319681181238E-4
7.5 47.5 3.131752406717464E-4
7.5 52.5 2.738231743252529E-4
7.5 57.5 2.1699927762505286E-4
7.5 62.5 1.5776504542430858E-4
7.5 67.5 1.1900411564019397E-4
7.5 72.5 1.2059519901888305E-4
7.5 77.5 1.639499281418709E-4
7.5 82.5 2.4167250881907592E-4
7.5 87.5 3.4521011772817815E-4
7.5 92.5 4.600994936360223E-4
7.5 97.5 5.76325265115826E-4
7.5 102.5 6.662943267610813E-4
7.5 107.5 7.0028680468593E-4
7.5 112.5 6.669415866137676E-4
7.5 117.5 5.764905760802962E-4
7.5 122.5 4.52796946053517E-4
7.5 127.5 3.1726507898906757E-4
7.5 132.5 1.9837015101026052E-4
7.5 137.5 1.1091509307514245E-4
7.5 142.5 5.026052088473638E-5
7.5 147.5 1.5165488704094355E-5
7.5 152.5 1.3775198349224863E-6
7.5 157.5 4.281181231765792E-6
7.5 162.5 2.925536325913042E-5
7.5 167.5 6.987420280135999E-5
7.5 172.5 1.2046595101678692E-4
7.5 177.5 1.7902660328769868E-4
12.5 2.5 4.312827355314227E-4
12.5 7.5 5.179695414442072E-4
12.5 12.5 5.961922027272843E-4
12.5 17.5 6.509477667477321E-4
12.5 22.5 6.681123129775536E-4
12.5 27.5 6.358491392466197E-4
12.5 32.5 5.835106576215194E-4
12.5 37.5 5.473341520493311E-4
12.5 42.5 5.361130907152674E-4
12.5 47.5 5.371433790847626E-4
12.5 52.5 4.877817842238755E-4
12.5 57.5 3.8836335849388293E-4
12.5 62.5 2.7472027871363176E-4
12.5 67.5 2.0821876417242654E-4
12.5 72.5 2.0949589442569188E-4
12.5 77.5 2.535731257977525E-4
12.5 82.5 3.4670588794035725E-4
12.5 87.5 5.044387553044598E-4
12.5 92.5 6.925818711933738E-4
12.5 97.5 8.868300644351155E-4
12.5 102.5 0.0010348974200582815
12.5 107.5 0.0011035915729299792
12.5 112.5 0.001091099904314281
12.5 117.5 9.958379287460402E-4
12.5 122.5 8.321128780424728E-4
12.5 127.5 6.4205599264959E-4
12.5 132.5 4.5666596381121425E-4
12.5 137.5 2.984473991069851E-4
12.5 142.5 1.845315758179148E-4
12.5 147.5 1.1083755790384297E-4
12.5 152.5 6.745731444675172E-5
12.5 157.5 7.720273656463608E-5
12.5 162.5 1.2890253957639688E-4
12.5 167.5 2.065856410590451E-4
12.5 172.5 2.9071759468786337E-4
12.5 177.5 3.6404805074697645E-4
17.5 2.5 7.73331679702318E-4
17.5 7.5 8.713635013761722E-4
17.5 12.5 0.0010251722495736094
17.5 17.5 0.0011585395941660595
17.5 22.5 0.0012158263600102008
17.5 27.5 0.0012198267211275065
17.5 32.5 0.0012015859970968832
17.5 37.5 0.0011821730977141028
17.5 42.5 0.0011707221041815782
17.5 47.5 0.001129606472471949
17.5 52.5 0.0010525114155622377
17.5 57.5 8.986111563658233E-4
17.5 62.5 7.034713560942216E-4
17.5 67.5 5.583792409648953E-4
17.5 72.5 4.84912707245516E-4
17.5 77.5 5.07105174524703E-4
17.5 82.5 6.37754047332726E-4
17.5 87.5 8.52691152891428E-4
17.5 92.5 0.0011120588824648644
17.5 97.5 0.0013681925772311104
17.5 102.5 0.0015843270317721383
17.5 107.5 0.0017404831323652556
17.5 112.5 0.0017830644368812666
17.5 117.5 0.0016902837014022292
17.5 122.5 0.0014906185948654475
17.5 127.5 0.001227796738014595
17.5 132.5 9.48406138126467E-4
17.5 137.5 6.915357649957971E-4
17.5 142.5 4.717630564656929E-4
17.5 147.5 3.2573529290829247E-4
17.5 152.5 3.01915674673765E-4
17.5 157.5 3.59484835064737E-4
