# Table name/description: "Top500 Alanine (no repet sec struct) B<30"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: -180.0 180.0 180 true
#   x2: -180.0 180.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
-179.0 -179.0 0.011167753318005177
-179.0 -177.0 0.009540802386010745
-179.0 -175.0 0.007969823721393295
-179.0 -173.0 0.006507569408081421
-179.0 -171.0 0.0052187568569869855
-179.0 -169.0 0.00408547002671664
-179.0 -167.0 0.003115821629755932
-179.0 -165.0 0.002323703162013873
-179.0 -163.0 0.0017147450576587508
-179.0 -161.0 0.0012959808715526607
-179.0 -159.0 0.001021829721211839
-179.0 -157.0 8.445935798316636E-4
-179.0 -155.0 7.268126471753687E-4
-179.0 -153.0 6.379762542758258E-4
-179.0 -151.0 5.65280394612975E-4
-179.0 -149.0 5.031861000859159E-4
-179.0 -147.0 4.448356487509641E-4
-179.0 -145.0 3.9176475376623797E-4
-179.0 -143.0 3.466747103372952E-4
-179.0 -141.0 3.0643414087290575E-4
-179.0 -139.0 2.7024540195618796E-4
-179.0 -137.0 2.4041230809597125E-4
-179.0 -135.0 2.1781436391077474E-4
-179.0 -133.0 2.025218496389482E-4
-179.0 -131.0 1.945173265975682E-4
-179.0 -129.0 1.9370079856849E-4
-179.0 -127.0 1.9989597127899927E-4
-179.0 -125.0 2.1275090302224782E-4
-179.0 -123.0 2.3011261771582116E-4
-179.0 -121.0 2.5008861489753906E-4
-179.0 -119.0 2.6963830035070773E-4
-179.0 -117.0 2.8804850387888496E-4
-179.0 -115.0 3.049924711403401E-4
-179.0 -113.0 3.203019877611186E-4
-179.0 -111.0 3.337072023577107E-4
-179.0 -109.0 3.439022637821201E-4
-179.0 -107.0 3.50881452442809E-4
-179.0 -105.0 3.5474675588446285E-4
-179.0 -103.0 3.549391194531202E-4
-179.0 -101.0 3.5149669775527876E-4
-179.0 -99.0 3.4468038324387624E-4
-179.0 -97.0 3.34842158751679E-4
-179.0 -95.0 3.2241532826337297E-4
-179.0 -93.0 3.0790296686226964E-4
-179.0 -91.0 2.918648670133334E-4
-179.0 -89.0 2.7490328953590833E-4
-179.0 -87.0 2.57647851779558E-4
-179.0 -85.0 2.4073990215743194E-4
-179.0 -83.0 2.2364099553426212E-4
-179.0 -81.0 2.053622184276748E-4
-179.0 -79.0 1.865234022284822E-4
-179.0 -77.0 1.6733187709989272E-4
-179.0 -75.0 1.47993764165623E-4
-179.0 -73.0 1.2873890779220866E-4
-179.0 -71.0 1.0981825423157985E-4
-179.0 -69.0 9.150066956606027E-5
-179.0 -67.0 7.406923488008759E-5
-179.0 -65.0 5.781706806117645E-5
-179.0 -63.0 4.3042732485968966E-5
-179.0 -61.0 3.00453028525242E-5
-179.0 -59.0 1.9119167365701584E-5
-179.0 -57.0 1.0548653172792044E-5
-179.0 -55.0 4.602568205378132E-6
-179.0 -53.0 1.528757258127988E-6
-179.0 -51.0 6.247624361532059E-7
-179.0 -49.0 9.795900548942931E-8
-179.0 -47.0 0.0
-179.0 -45.0 0.0
-179.0 -43.0 0.0
-179.0 -41.0 0.0
-179.0 -39.0 0.0
-179.0 -37.0 8.572205530618182E-8
-179.0 -35.0 1.618972508200001E-6
-179.0 -33.0 4.856703656987884E-6
-179.0 -31.0 9.750314555742976E-6
-179.0 -29.0 1.6715513692772928E-5
-179.0 -27.0 2.5222120597836988E-5
-179.0 -25.0 3.47198167654481E-5
-179.0 -23.0 4.479177988266324E-5
-179.0 -21.0 5.480358513433873E-5
-179.0 -19.0 6.452880194027523E-5
-179.0 -17.0 7.481930785758033E-5
-179.0 -15.0 8.516101549327564E-5
-179.0 -13.0 9.496163572520355E-5
-179.0 -11.0 1.037216350052327E-4
-179.0 -9.0 1.1104622295140879E-4
-179.0 -7.0 1.1665457338350764E-4
-179.0 -5.0 1.2038608810210036E-4
-179.0 -3.0 1.2220357819694628E-4
-179.0 -1.0 1.2239309869871263E-4
-179.0 1.0 1.2203913249220738E-4
-179.0 3.0 1.2133908675257416E-4
-179.0 5.0 1.2020699399276811E-4
-179.0 7.0 1.1879733451241147E-4
-179.0 9.0 1.1739011151066195E-4
-179.0 11.0 1.1837108341792922E-4
-179.0 13.0 1.2244306178981916E-4
-179.0 15.0 1.2900295609861905E-4
-179.0 17.0 1.375040759946548E-4
-179.0 19.0 1.4843277904092226E-4
-179.0 21.0 1.6529259437868328E-4
-179.0 23.0 1.900066840385614E-4
-179.0 25.0 2.24108510353777E-4
-179.0 27.0 2.650663548329685E-4
-179.0 29.0 3.101055497901921E-4
-179.0 31.0 3.5835850010814524E-4
-179.0 33.0 4.098833218551066E-4
-179.0 35.0 4.6183576171044793E-4
-179.0 37.0 5.113029716358928E-4
-179.0 39.0 5.557415785446746E-4
-179.0 41.0 5.930552526289997E-4
-179.0 43.0 6.21650276920807E-4
-179.0 45.0 6.398351938281539E-4
-179.0 47.0 6.493631232256776E-4
-179.0 49.0 6.530385840999608E-4
-179.0 51.0 6.509742068102671E-4
-179.0 53.0 6.437653129864226E-4
-179.0 55.0 6.325202720556316E-4
-179.0 57.0 6.185453951993208E-4
-179.0 59.0 6.027849286316037E-4
-179.0 61.0 5.869806072837669E-4
-179.0 63.0 5.733693498478786E-4
-179.0 65.0 5.644107727370892E-4
-179.0 67.0 5.615117769562581E-4
-179.0 69.0 5.648450635498392E-4
-179.0 71.0 5.830650916648491E-4
-179.0 73.0 6.224219937974257E-4
-179.0 75.0 6.82320980477074E-4
-179.0 77.0 7.568947847978996E-4
-179.0 79.0 8.421416174903938E-4
-179.0 81.0 9.343454311157102E-4
-179.0 83.0 0.0010297024698300013
-179.0 85.0 0.0011266303015794183
-179.0 87.0 0.001227515334595213
-179.0 89.0 0.0013362245298225322
-179.0 91.0 0.001455031276992257
-179.0 93.0 0.0015804574193114859
-179.0 95.0 0.0017078051642580782
-179.0 97.0 0.0018347272645216242
-179.0 99.0 0.0019620837203074668
-179.0 101.0 0.0020884730164540265
-179.0 103.0 0.0022196196357996212
-179.0 105.0 0.002360515024087283
-179.0 107.0 0.002508668773158206
-179.0 109.0 0.002659365333566998
-179.0 111.0 0.0028105930660519483
-179.0 113.0 0.0029827771137490777
-179.0 115.0 0.0031882856605156386
-179.0 117.0 0.003416523577380783
-179.0 119.0 0.0036620377082329514
-179.0 121.0 0.003929118993885955
-179.0 123.0 0.004213333037851946
-179.0 125.0 0.00452727221125086
-179.0 127.0 0.004897530844513978
-179.0 129.0 0.005331719690659405
-179.0 131.0 0.005866583150017846
-179.0 133.0 0.006528107734358914
-179.0 135.0 0.007319606049817203
-179.0 137.0 0.00831903981791222
-179.0 139.0 0.00956216332259248
-179.0 141.0 0.011061199365998762
-179.0 143.0 0.012782400619278319
-179.0 145.0 0.014712252470018759
-179.0 147.0 0.01681189391729185
-179.0 149.0 0.01903597131340144
-179.0 151.0 0.02124910897485591
-179.0 153.0 0.023263513485296528
-179.0 155.0 0.024933960627554264
-179.0 157.0 0.026153941073889103
-179.0 159.0 0.026833559145884985
-179.0 161.0 0.026927423024226637
-179.0 163.0 0.026432313484692698
-179.0 165.0 0.025402865797001874
-179.0 167.0 0.023963956646601038
-179.0 169.0 0.022252428579824582
-179.0 171.0 0.020376689198074546
-179.0 173.0 0.018463580160189303
-179.0 175.0 0.01657342755571758
-179.0 177.0 0.014713878992228563
-179.0 179.0 0.012890638820589505
-177.0 -179.0 0.013138516082314053
-177.0 -177.0 0.011171743562425618
-177.0 -175.0 0.009352153555505846
-177.0 -173.0 0.007655876621476461
-177.0 -171.0 0.0061418821255074495
-177.0 -169.0 0.004842103882724223
-177.0 -167.0 0.003724979200009262
-177.0 -165.0 0.0028021329902582783
-177.0 -163.0 0.0020810421563278734
-177.0 -161.0 0.001564788107938513
-177.0 -159.0 0.0012212882028732705
-177.0 -157.0 9.903353978960477E-4
-177.0 -155.0 8.3248521343443E-4
-177.0 -153.0 7.216913327408851E-4
-177.0 -151.0 6.371750488384223E-4
-177.0 -149.0 5.69022804874891E-4
-177.0 -147.0 5.059115636993172E-4
-177.0 -145.0 4.483510225191494E-4
-177.0 -143.0 3.9974153882468003E-4
-177.0 -141.0 3.5875984551154386E-4
-177.0 -139.0 3.238794709516239E-4
-177.0 -137.0 2.9585708488841553E-4
-177.0 -135.0 2.748189065269607E-4
-177.0 -133.0 2.6080151152313576E-4
-177.0 -131.0 2.537913432413376E-4
-177.0 -129.0 2.544703566726705E-4
-177.0 -127.0 2.62643490201386E-4
-177.0 -125.0 2.776229006021706E-4
-177.0 -123.0 2.975709740529048E-4
-177.0 -121.0 3.1990245600980067E-4
-177.0 -119.0 3.4169229388442937E-4
-177.0 -117.0 3.614930265439893E-4
-177.0 -115.0 3.785055708570774E-4
-177.0 -113.0 3.922739768177936E-4
-177.0 -111.0 4.0269997151640976E-4
-177.0 -109.0 4.0958686365295675E-4
-177.0 -107.0 4.120042248423817E-4
